0	1000	0	10000
314	1000	0	10000
106	1000	0	9511
100	1000	0	9314
109	1000	0	9186
102	1000	0	9009
98	1000	0	8801
96	1000	0	8574
96	1000	0	8344
95	1000	0	8112
94	1000	0	7866
97	1000	0	7647
98	1000	0	7436
103	1000	0	7264
99	1000	0	7064
100	1000	0	6867
98	1000	0	6653
101	1000	0	6467
97	1000	0	6251
97	1000	0	6032
99	1000	0	5830
96	1000	0	5604
96	1000	0	5373
95	1000	0	5139
98	1000	0	4924
96	1000	0	4698
99	1000	0	4491
97	1000	0	4272
97	1000	0	4051
102	1000	0	3871
103	1000	0	3701
96	1000	0	3474
238	1000	0	4386
167	1000	0	4724
165	1000	0	5047
160	1000	0	5334
161	1000	0	5623
165	1000	0	5946
105	1000	0	5789
101	1000	0	5599
108	1000	0	5468
104	1000	0	5305
98	1000	0	5095
98	1000	0	4883
96	1000	0	4654
98	1000	0	4444
95	1000	0	4207
98	1000	0	3992
175	1000	0	4396
160	1000	0	4682
173	1000	0	5074
162	1000	0	5370
168	1000	0	5720
113	1000	0	5628
104	1000	0	5462
101	1000	0	5274
103	1000	0	5104
100	1000	0	4905
105	1000	0	4744
107	1000	0	4601
112	1000	0	4502
104	1000	0	4338
101	1000	0	4149
96	1000	0	3920
184	1000	0	4396
167	1000	0	4739
171	1000	0	5112
161	1000	0	5405
170	1000	0	5772
106	1000	0	5625
104	1000	0	5462
101	1000	0	5275
311	1000	0	6764
113	1000	0	6669
81	1000	0	6319
73	1000	0	5904
74	1000	0	5503
73	1000	0	5089
79	1000	0	4721
73	1000	0	4309
118	1000	0	4257
130	1000	0	4304
129	1000	0	4342
85	1000	0	4029
80	1000	0	3671
79	1000	0	3304
75	1000	0	2908
76	1000	0	2520
343	1000	0	4272
84	1000	0	3951
76	1000	0	3561
79	1000	0	3200
74	1000	0	2794
76	1000	0	2407
76	1000	0	2020
76	1000	0	1631
452	1000	0	4252
84	1000	0	3927
77	1000	0	3547
80	1000	0	3189
76	1000	0	2803
76	1000	0	2418
74	1000	0	2013
77	1000	0	1630
455	1000	0	4277
97	1000	0	4060
81	1000	0	3709
80	1000	0	3356
76	1000	0	2970
74	1000	0	2565
78	1000	0	2190
73	1000	0	1780
434	1000	0	4253
83	1000	0	3921
84	1000	0	3599
