1	536	0
2	152	32577
3	136	32979
4	136	32998
5	136	33000
6	160	33005
7	136	32993
8	136	33000
9	136	32999
10	160	33002
11	136	32998
12	136	33002
13	136	32997
14	528	33000
15	136	32999
16	136	33000
17	136	32999
18	160	33001
19	136	32998
20	136	32999
21	136	32999
22	160	32999
23	136	33001
24	136	32999
25	136	32998
26	160	32999
27	136	32999
28	136	33000
29	136	32998
30	528	33004
31	136	32998
32	136	32999
33	136	32998
34	160	32999
35	136	33000
36	136	33005
37	136	32994
38	160	33000
39	136	32999
40	136	33001
41	136	32998
42	160	33000
43	136	33004
44	136	32995
45	136	33000
46	528	32999
47	136	33000
48	136	32999
49	136	33001
50	160	32998
51	136	32999
52	136	33000
53	136	32999
54	160	33000
55	136	32999
56	136	32999
57	136	33000
58	160	33000
59	136	33002
60	136	32998
61	136	33001
62	51024	33121
63	448	32876
64	1480	32999
65	7888	33010
66	61285	33065
67	65507	71
68	34656	32888
69	34656	33001
70	192	32961
71	10578	33015
72	65507	80
73	65507	67
74	41704	32885
75	44288	33003
76	224	32947
77	2202	33004
78	65507	79
79	65507	71
80	35208	32885
81	35720	32997
82	192	32962
83	21327	33024
84	65507	79
85	65507	61
86	65507	62
87	46544	32825
88	51360	33002
89	47600	32999
90	54741	33003
91	65507	67
92	41048	32923
93	41048	32994
94	50008	33016
95	7162	32952
96	65507	84
97	65507	64
98	208	32838
99	57008	33061
100	4685	32943
101	65507	79
102	12850	32931
103	65507	81
104	65507	61
105	65360	32911
106	5445	32935
107	65507	78
108	192	32913
109	13636	33017
110	65507	80
111	65507	61
112	65507	67
113	65507	58
114	59336	32785
115	4245	32935
116	65507	74
117	64472	32990
118	45349	32977
119	65507	69
120	2709	32886
121	65507	74
122	2709	32924
123	65507	82
124	59528	32979
125	61477	33004
126	65507	58
127	50480	32929
128	60456	33004
129	672	32937
130	56405	33068
131	65507	64
132	52792	32925
133	54512	33001
134	54512	32995
135	18436	32970
136	65507	74
137	65507	72
138	65507	63
139	65507	67
140	53240	32751
141	59760	33014
142	58024	32991
143	36533	32977
144	65507	71
145	536	32888
146	59072	33059
147	55144	32999
148	53469	32998
149	65507	66
150	56952	32934
151	57944	33012
152	57944	33000
153	37429	32970
154	65507	76
155	57080	32939
156	57080	33006
157	55440	32994
158	20180	32964
159	65507	81
160	65507	58
161	65507	68
162	65507	59
163	49944	32767
164	42680	32985
165	744	32957
166	31349	33036
167	65507	72
168	44416	32934
169	48296	33016
170	44416	32985
171	38725	32994
172	65507	73
173	43280	32929
174	43280	33005
175	49872	32999
176	19829	32976
177	65507	80
178	664	32892
179	46640	33048
180	46288	33001
181	17076	32972
182	65507	73
183	65507	68
184	65507	59
185	65507	66
186	50200	32759
187	50048	33003
188	50048	33001
189	45989	32990
190	65507	71
191	47976	32935
192	51296	32999
193	52136	33002
194	23213	32968
195	65507	75
196	720	32900
197	39864	33042
198	672	32956
199	23101	33033
200	65507	81
201	46984	32936
202	47456	33005
203	51080	33002
204	14972	32961
205	65507	79
206	65507	65
207	65507	68
208	65507	59
209	59784	32769
210	59784	32999
211	51384	32990
212	41989	32993
213	65507	65
214	43320	32936
215	61688	33011
216	520	32937
217	25093	33030
218	65507	73
219	51776	32950
220	53024	33011
221	53024	32988
222	31165	32984
223	65507	72
224	48976	32944
225	55616	33011
226	48496	32982
227	13484	32965
228	65507	86
229	65507	62
230	65507	70
231	65507	62
232	712	32704
233	54576	33063
234	49136	32986
235	33525	32985
236	65507	77
237	47808	32936
238	52136	33010
239	52136	32992
240	29229	32980
241	65507	78
242	49976	32938
243	49976	33007
244	42880	32988
245	28693	32984
246	65507	74
247	49304	32944
248	42064	32995
249	568	32954
250	16156	33029
251	65507	79
252	65507	70
253	65507	59
254	65507	69
255	41152	32734
256	43568	33001
257	49784	33026
258	28485	32966
259	65507	71
260	37824	32937
261	44920	33010
262	44920	32992
263	21229	32978
264	65507	82
265	696	32890
266	38952	33045
267	39096	32999
268	17357	32980
269	65507	72
270	48400	32958
271	46680	32994
272	46680	33006
273	10348	32958
274	65507	83
275	65507	69
276	65507	60
277	65507	71
278	48984	32750
279	51528	33013
280	38912	32980
281	34549	32994
282	65507	83
283	41328	32921
284	41328	33002
285	640	32957
286	23693	33025
287	65507	76
288	42848	32942
289	45840	33004
290	50336	33001
291	22789	32978
292	65507	73
293	48448	32946
294	48448	33008
295	52008	32992
296	11676	33008
297	65507	101
298	65507	65
299	65507	71
300	65507	62
301	51696	32694
302	52584	33001
303	48360	32992
304	23885	32980
305	65507	75
306	464	32890
307	45904	33049
308	45904	33015
309	40037	32980
310	65507	78
311	49032	32928
312	54992	33006
313	55432	33007
314	27077	32966
315	65507	80
316	600	32887
317	57336	33060
318	52816	32991
319	17132	32974
320	65507	70
321	65507	67
322	65507	57
323	65507	66
324	50608	32764
325	49864	33001
326	416	32949
327	35493	33042
328	65507	66
329	48192	32948
330	48192	32988
331	43648	32997
332	29429	32994
333	65507	67
334	45544	32945
335	53448	33001
336	408	32945
337	35661	33039
338	65507	71
339	52728	32943
340	1613	32947
341	65507	94
342	1685	32907
343	65507	78
344	13196	32933
345	65507	82
346	65507	64
347	65507	70
348	65507	60
349	49944	32763
350	53488	32997
351	53488	33004
352	45157	32986
353	65507	70
354	536	32887
355	47200	33042
356	54032	33008
357	48405	33000
358	65507	67
359	51800	32937
360	46048	32987
361	46048	33004
362	4010	32957
363	65507	84
364	65507	58
365	45208	32904
366	51440	32999
367	48544	33003
368	29271	32978
369	65507	72
370	65507	68
371	65507	58
372	39600	32812
373	39600	32996
374	464	32958
375	14346	33021
376	65507	87
377	65507	55
378	50360	32891
379	60272	33005
380	50784	32996
381	298	32945
382	65507	84
383	65507	62
384	36048	32890
385	36048	32997
386	45376	33016
387	57437	33009
388	65507	64
389	40344	32920
390	36304	32990
391	48144	33012
392	33781	34082
393	65507	188
394	208	31679
395	18792	33014
396	18792	32994
397	29208	33008
398	21552	32994
399	22944	33000
400	13480	32994
401	12040	33001
402	1032	32988
403	1504	33000
404	1464	32999
405	3216	33001
406	1112	32997
407	136	32999
408	136	33000
409	656	33003
410	160	32996
411	160	33001
412	160	32998
413	160	33000
414	136	33000
415	136	32999
416	136	33002
417	160	32998
418	136	32999
419	136	32999
420	136	33000
421	192	33002
422	136	32997
423	136	32999
424	136	33001
425	528	32999
426	136	33000
427	136	33000
428	136	33000
429	160	32999
430	136	33000
431	136	32999
432	136	32999
433	160	32999
434	136	33000
435	136	33000
436	136	32999
437	160	32999
438	136	33000
439	136	33001
440	136	33000
441	528	32999
442	136	32999
443	136	32998
444	136	33000
445	160	33002
446	136	32997
447	136	32999
