0	536	0	65508
32683	152	0	65508
32981	136	0	65508
32998	136	0	65508
33002	136	0	65508
32997	160	0	65508
33000	136	0	65508
32999	136	0	65508
33001	136	0	65508
32999	160	0	65508
32998	136	0	65508
33003	136	0	65508
32996	136	0	65508
33002	528	0	65508
32997	136	0	65508
32999	136	0	65508
33005	136	0	65508
33003	160	0	65508
32998	136	0	65508
33003	136	0	65508
32997	136	0	65508
33000	160	0	65508
32998	136	0	65508
33000	136	0	65508
32999	136	0	65508
32999	160	0	65508
33000	136	0	65508
33006	136	0	65508
32993	136	0	65508
32998	528	0	65508
33001	136	0	65508
33004	136	0	65508
32994	136	0	65508
33000	160	0	65508
32999	136	0	65508
32999	136	0	65508
33001	136	0	65508
33000	160	0	65508
33000	136	0	65508
32997	136	0	65508
33005	136	0	65508
32996	160	0	65508
32999	136	0	65508
33001	136	0	65508
33000	136	0	65508
32999	528	0	65508
32997	136	0	65508
32998	136	0	65508
33002	136	0	65508
32999	160	0	65508
32998	136	0	65508
33032	136	0	65508
33030	136	0	65508
32987	160	0	65508
32948	136	0	65508
33001	136	0	65508
32999	136	0	65508
32998	160	0	65508
33003	136	0	65508
32996	136	0	65508
32999	136	0	65508
33116	51024	0	65508
32887	448	0	65508
32998	1480	0	65508
33017	7888	0	65508
33073	61285	0	65508
153	65507	0	65508
32802	34656	0	65508
32995	34656	0	65508
32956	192	0	65508
33019	10578	0	65508
141	65507	0	65508
143	65507	0	65508
32758	41704	0	65508
32996	44288	0	65508
32941	224	0	65508
33003	2202	0	65508
139	65507	0	65508
144	65507	0	65508
32765	35208	0	65508
32997	35720	0	65508
32949	192	0	65508
33036	21327	0	65508
143	65507	0	65508
155	65507	0	65508
143	65507	0	65508
32582	46544	0	65508
33008	51360	0	65508
32996	47600	0	65508
33005	54741	0	65508
152	65507	0	65508
32826	41048	0	65508
33004	41048	0	65508
33015	50008	0	65508
32939	7162	0	65508
146	65507	0	65508
148	65507	0	65508
32694	208	0	65508
33074	57008	0	65508
32933	4685	0	65508
189	65507	0	65508
32825	12850	0	65508
198	65507	0	65508
231	65507	0	65508
32631	65360	0	65508
32927	5445	0	65508
149	65507	0	65508
32838	192	0	65508
33025	13636	0	65508
149	65507	0	65508
160	65507	0	65508
143	65507	0	65508
138	65507	0	65508
32465	59336	0	65508
32925	4245	0	65508
135	65507	0	65508
32943	64472	0	65508
32975	45349	0	65508
145	65507	0	65508
32795	2709	0	65508
135	65507	0	65508
32868	2709	0	65508
138	65507	0	65508
32926	59528	0	65508
33009	61477	0	65508
154	65507	0	65508
32827	50480	0	65508
33011	60456	0	65508
32927	672	0	65508
33073	56405	0	65508
149	65507	0	65508
32843	52792	0	65508
33005	54512	0	65508
32994	54512	0	65508
32962	18436	0	65508
150	65507	0	65508
162	65507	0	65508
141	65507	0	65508
141	65507	0	65508
32443	53240	0	65508
33007	59760	0	65508
33000	58024	0	65508
32971	36533	0	65508
209	65507	0	65508
32738	536	0	65508
33084	59072	0	65508
32992	55144	0	65508
32999	53469	0	65508
220	65507	0	65508
32859	56952	0	65508
32934	57944	0	65508
32998	57944	0	65508
32964	37429	0	65508
147	65507	0	65508
32875	57080	0	65508
32997	57080	0	65508
32999	55440	0	65508
32962	20180	0	65508
144	65507	0	65508
159	65507	0	65508
141	65507	0	65508
153	65507	0	65508
32435	49944	0	65508
32985	42680	0	65508
32951	744	0	65508
33054	31349	0	65508
154	65507	0	65508
32849	44416	0	65508
33002	48296	0	65508
32994	44416	0	65508
33002	38725	0	65508
141	65507	0	65508
32856	43280	0	65508
32992	43280	0	65508
33013	49872	0	65508
32965	19829	0	65508
142	65507	0	65508
32825	664	0	65508
33138	46640	0	65508
32898	46288	0	65508
32976	17076	0	65508
107	65507	0	65508
112	65507	0	65508
109	65507	0	65508
98	65507	0	65508
32601	50200	0	65508
33003	50048	0	65508
32995	50048	0	65508
32999	45989	0	65508
104	65507	0	65508
32892	47976	0	65508
33007	51296	0	65508
32997	52136	0	65508
32977	23213	0	65508
144	65507	0	65508
32827	720	0	65508
33048	39864	0	65508
32959	672	0	65508
33083	23101	0	65508
165	65507	0	65508
32797	46984	0	65508
32996	47456	0	65508
33004	51080	0	65508
32964	14972	0	65508
103	65507	0	65508
120	65507	0	65508
121	65507	0	65508
128	65507	0	65508
32571	59784	0	65508
32997	59784	0	65508
32992	51384	0	65508
32990	41989	0	65508
110	65507	0	65508
32892	43320	0	65508
33019	61688	0	65508
32931	520	0	65508
33039	25093	0	65508
115	65507	0	65508
32908	51776	0	65508
32995	53024	0	65508
33003	53024	0	65508
32975	31165	0	65508
1126	65507	0	65508
31900	48976	0	65508
32996	55616	0	65508
32993	48496	0	65508
32964	13484	0	65508
109	65507	0	65508
114	65507	0	65508
104	65507	0	65508
101	65507	0	65508
32553	712	0	65508
33055	54576	0	65508
32992	49136	0	65508
32994	33525	0	65508
105	65507	0	65508
32900	47808	0	65508
33003	52136	0	65508
33001	52136	0	65508
32981	29229	0	65508
98	65507	0	65508
32912	49976	0	65508
33004	49976	0	65508
33014	42880	0	65508
32964	28693	0	65508
94	65507	0	65508
32924	49304	0	65508
32993	42064	0	65508
32955	568	0	65508
33022	16156	0	65508
94	65507	0	65508
100	65507	0	65508
96	65507	0	65508
89	65507	0	65508
32644	41152	0	65508
32996	43568	0	65508
33124	49784	0	65508
32869	28485	0	65508
118	65507	0	65508
32884	37824	0	65508
33006	44920	0	65508
33018	44920	0	65508
32983	21229	0	65508
132	65507	0	65508
32830	696	0	65508
33053	38952	0	65508
32995	39096	0	65508
32974	17357	0	65508
123	65507	0	65508
32910	48400	0	65508
33005	46680	0	65508
32992	46680	0	65508
32957	10348	0	65508
120	65507	0	65508
136	65507	0	65508
130	65507	0	65508
116	65507	0	65508
32542	48984	0	65508
33005	51528	0	65508
32980	38912	0	65508
33070	34549	0	65508
185	65507	0	65508
32751	41328	0	65508
33005	41328	0	65508
32939	640	0	65508
33036	23693	0	65508
126	65507	0	65508
32897	42848	0	65508
33002	45840	0	65508
33007	50336	0	65508
32961	22789	0	65508
120	65507	0	65508
32911	48448	0	65508
32999	48448	0	65508
33018	52008	0	65508
33020	11676	0	65508
175	65507	0	65508
97	65507	0	65508
90	65507	0	65508
82	65507	0	65508
32495	51696	0	65508
32997	52584	0	65508
32998	48360	0	65508
32982	23885	0	65508
94	65507	0	65508
32873	464	0	65508
33047	45904	0	65508
33003	45904	0	65508
32992	40037	0	65508
88	65507	0	65508
32916	49032	0	65508
33006	54992	0	65508
33009	55432	0	65508
32974	27077	0	65508
96	65507	0	65508
32869	600	0	65508
33055	57336	0	65508
32994	52816	0	65508
32969	17132	0	65508
106	65507	0	65508
167	65507	0	65508
89	65507	0	65508
90	65507	0	65508
32578	50608	0	65508
32996	49864	0	65508
32948	416	0	65508
33039	35493	0	65508
97	65507	0	65508
32913	48192	0	65508
33002	48192	0	65508
33087	43648	0	65508
32918	29429	0	65508
130	65507	0	65508
32892	45544	0	65508
32999	53448	0	65508
32927	408	0	65508
33045	35661	0	65508
130	65507	0	65508
32894	52728	0	65508
32931	1613	0	65508
117	65507	0	65508
32879	1685	0	65508
173	65507	0	65508
32849	13196	0	65508
125	65507	0	65508
131	65507	0	65508
128	65507	0	65508
140	65507	0	65508
32518	49944	0	65508
33002	53488	0	65508
33001	53488	0	65508
32987	45157	0	65508
192	65507	0	65508
32746	536	0	65508
33063	47200	0	65508
33007	54032	0	65508
32995	48405	0	65508
196	65507	0	65508
32805	51800	0	65508
32992	46048	0	65508
32997	46048	0	65508
32948	4010	0	65508
185	65507	0	65508
206	65507	0	65508
32663	45208	0	65508
33011	51440	0	65508
32994	48544	0	65508
32980	29271	0	65508
234	65507	0	65508
202	65507	0	65508
198	65507	0	65508
32368	39600	0	65508
33004	39600	0	65508
32945	464	0	65508
33025	14346	0	65508
195	65507	0	65508
203	65507	0	65508
32639	50360	0	65508
33012	60272	0	65508
32994	50784	0	65508
32929	298	0	65508
190	65507	0	65508
203	65507	0	65508
32652	36048	0	65508
33000	36048	0	65508
33012	45376	0	65508
33016	57437	0	65508
212	65507	0	65508
32763	40344	0	65508
32995	36304	0	65508
33022	48144	0	65508
32972	33781	0	65508
186	65507	0	65508
32771	208	0	65508
33024	18792	0	65508
33007	18792	0	65508
33014	29208	0	65508
32991	21552	0	65508
32993	22944	0	65508
32989	13480	0	65508
32997	12040	0	65508
32986	1032	0	65508
32992	1504	0	65508
33001	1464	0	65508
33000	3216	0	65508
33012	1112	0	65508
32984	136	0	65508
33001	136	0	65508
33000	656	0	65508
32997	160	0	65508
33000	160	0	65508
32999	160	0	65508
32999	160	0	65508
33000	136	0	65508
32999	136	0	65508
33041	136	0	65508
32962	160	0	65508
32996	136	0	65508
33194	136	0	65508
32848	136	0	65508
32960	192	0	65508
33032	136	0	65508
32967	136	0	65508
33000	136	0	65508
32997	528	0	65508
32999	136	0	65508
33001	136	0	65508
32999	136	0	65508
32999	160	0	65508
33000	136	0	65508
32998	136	0	65508
33000	136	0	65508
33001	160	0	65508
32997	136	0	65508
33000	136	0	65508
33001	136	0	65508
33000	160	0	65508
33000	136	0	65508
32999	136	0	65508
32999	136	0	65508
32999	528	0	65508
33000	136	0	65508
33011	136	0	65508
34117	136	0	65508
31876	160	0	65508
33001	136	0	65508
32997	136	0	65508
33000	136	0	65508
33005	8120	0	65508
32990	464	0	65508
33001	616	0	65508
32997	1136	0	65508
33031	18352	0	65508
32968	232	0	65508
33003	3432	0	65508
33000	3432	0	65508
33051	46538	0	65508
133	65507	0	65508
120	65507	0	65508
32713	25688	0	65508
33032	45128	0	65508
32994	48920	0	65508
32976	24613	0	65508
121	65507	0	65508
32854	232	0	65508
33025	25456	0	65508
33003	29696	0	65508
33003	21869	0	65508
114	65507	0	65508
32879	26424	0	65508
32995	25928	0	65508
32976	208	0	65508
33017	15661	0	65508
112	65507	0	65508
32896	23728	0	65508
33032	23728	0	65508
32970	23936	0	65508
32983	6183	0	65508
132	65507	0	65508
123	65507	0	65508
116	65507	0	65508
32640	22104	0	65508
32996	22184	0	65508
32977	160	0	65508
33021	19957	0	65508
112	65507	0	65508
32901	31792	0	65508
32995	29648	0	65508
33000	30032	0	65508
32988	16981	0	65508
113	65507	0	65508
32890	22808	0	65508
33000	22704	0	65508
33000	22704	0	65508
32995	14653	0	65508
116	65507	0	65508
32864	184	0	65508
33025	23696	0	65508
33004	27056	0	65508
32982	5279	0	65508
133	65507	0	65508
124	65507	0	65508
117	65507	0	65508
32639	26256	0	65508
32997	23920	0	65508
33004	23920	0	65508
33006	25605	0	65508
118	65507	0	65508
32879	28360	0	65508
32993	23704	0	65508
33003	25824	0	65508
32987	11429	0	65508
112	65507	0	65508
32889	18704	0	65508
33013	18704	0	65508
32971	200	0	65508
33013	16485	0	65508
118	65507	0	65508
32894	28224	0	65508
33004	29944	0	65508
32992	29424	0	65508
32981	8119	0	65508
174	65507	0	65508
196	65507	0	65508
189	65507	0	65508
32456	24032	0	65508
32996	24032	0	65508
32998	23896	0	65508
33005	24805	0	65508
185	65507	0	65508
32812	21728	0	65508
32998	25240	0	65508
33008	29832	0	65508
32986	15549	0	65508
168	65507	0	65508
32809	224	0	65508
33024	20872	0	65508
32998	20872	0	65508
32996	15613	0	65508
169	65507	0	65508
32835	21952	0	65508
33007	29504	0	65508
32997	23800	0	65508
32982	7879	0	65508
182	65507	0	65508
196	65507	0	65508
204	65507	0	65508
32405	200	0	65508
33045	25896	0	65508
32985	25760	0	65508
32995	18173	0	65508
183	65507	0	65508
32820	28920	0	65508
