1	1090	0
2	174	135
3	162	2595
4	174	4033
5	162	2857
6	174	4033
7	162	2818
8	150	2710
9	174	1429
10	90	2267
11	162	449
12	150	2608
13	174	1331
14	90	2150
15	162	756
16	174	4225
17	162	2645
18	174	4057
19	150	1515
20	162	1285
21	90	1968
22	174	1953
23	150	1111
24	162	1827
25	90	1633
26	174	2537
27	162	2688
28	174	3982
29	162	2872
30	174	4131
31	162	2730
32	174	3972
33	162	2883
34	174	4114
35	162	2746
36	174	4004
37	162	2852
38	174	4157
39	162	4357
40	174	3913
41	162	4570
42	174	4008
43	162	4489
44	174	3927
45	162	2935
46	174	4081
47	162	2775
48	174	3963
49	162	2893
50	150	1105
51	174	2833
52	90	714
53	162	2205
54	150	840
55	174	3257
56	90	33
57	162	2725
58	174	3931
59	162	2931
60	174	4124
61	162	2734
62	174	4052
63	162	2805
64	174	4013
65	162	2842
66	162	3322
67	174	621
68	162	2910
69	74	956
70	174	3686
71	162	363
72	162	3493
73	74	1439
74	174	2556
75	162	2870
76	66	1277
77	174	2684
78	162	2895
79	1090	1430
80	1090	1957
81	174	572
82	1090	1398
83	1090	884
84	1090	1065
85	162	104
86	1090	1849
87	1090	2027
88	66	33
89	174	126
90	66	1609
91	162	1250
92	1090	1653
93	1090	1756
94	174	547
95	162	2908
96	174	3993
97	162	2858
98	174	3985
99	162	2873
100	1090	4586
101	174	161
102	1090	1107
103	1090	1525
104	1090	1204
105	162	141
106	1090	1102
107	1090	1384
108	174	2269
109	66	33
110	1090	2686
111	1090	1720
112	162	147
113	174	4713
114	162	3865
115	66	33
116	174	3906
117	66	199
118	162	2643
119	174	3952
120	1090	12174
121	1090	1137
122	1090	1474
123	1090	1108
124	1090	1304
125	1090	1195
126	66	2146
127	1090	2100
128	1090	1144
129	162	16222
130	90	3910
131	162	4062
132	90	3320
133	162	28751
134	174	3944
135	150	5583
136	90	3420
137	150	3160
138	90	3386
139	116	15113
140	150	23059
141	142	2980
142	158	4524
143	1458	12911
144	150	19174
145	142	3112
146	158	4506
147	1518	18764
148	154	129
149	826	771
150	142	3393
151	162	5959
152	1242	12134
153	64	4651
154	66	1753
155	1090	16573
156	66	4792
157	1090	15210
158	1090	1154
159	150	8097
160	142	3321
161	158	4511
162	154	43836
163	142	3072
164	162	5404
165	1518	1287
166	1518	1653
167	1278	1071
168	1242	8113
169	154	2239
170	106	3577
171	66	30053
172	162	12241
173	1090	3944
174	174	159
175	1090	979
176	162	3409
177	1090	983
178	1090	1961
179	1090	1959
180	174	161
181	150	142
182	1090	1640
183	1090	1962
184	162	139
185	1090	1815
186	66	1632
187	174	568
188	1090	1912
189	106	61
190	162	874
191	1090	899
192	150	2908
193	174	223
194	162	2835
195	142	1108
196	174	3095
197	158	581
198	162	2060
199	174	3944
200	162	2914
201	66	652
202	174	3273
203	162	2932
204	174	4381
205	162	4118
206	174	4060
207	162	2801
208	174	4187
209	162	2670
210	174	3919
211	162	2943
212	174	4079
213	162	2769
214	1518	1238
215	674	837
216	162	1841
217	64	33
218	174	312
219	162	2598
220	90	527
221	174	3453
222	162	607
223	162	2281
224	90	1232
225	174	2752
226	162	2859
227	158	4124
228	174	185
229	162	2549
230	174	3964
231	162	2892
232	174	3982
233	162	2861
234	174	4199
235	1518	4031
236	162	266
237	206	303
238	174	4833
239	162	5003
240	174	4229
241	162	4272
242	158	153
243	174	4063
244	162	2643
245	174	4059
246	630	520
247	162	2283
248	174	3942
249	162	2910
250	66	62
251	174	4115
252	162	2681
253	174	4006
254	162	2849
