0	1090	0	166980
424	174	0	165912
2286	162	0	166138
3962	174	0	166670
2909	162	0	166980
4024	174	0	166980
2818	162	0	166980
2711	150	0	166980
1426	174	0	166980
2269	90	0	166980
449	162	0	166963
2605	150	0	166980
1337	174	0	166980
2146	90	0	166980
767	162	0	166980
4237	174	0	166980
2629	162	0	166980
4055	174	0	166980
1519	150	0	166980
1278	162	0	166980
1972	90	0	166980
1953	174	0	166980
1110	150	0	166980
1824	162	0	166980
1635	90	0	166980
2535	174	0	166980
2688	162	0	166980
3986	174	0	166980
2871	162	0	166980
4130	174	0	166980
2729	162	0	166980
3966	174	0	166980
2889	162	0	166980
4115	174	0	166980
2744	162	0	166980
4007	174	0	166980
2848	162	0	166980
4160	174	0	166980
4340	162	0	166980
3919	174	0	166980
4581	162	0	166980
4005	174	0	166980
4496	162	0	166980
3917	174	0	166980
2938	162	0	166980
4080	174	0	166980
2780	162	0	166980
3958	174	0	166980
2895	162	0	166980
1105	150	0	166980
2834	174	0	166980
713	90	0	166923
2205	162	0	166980
839	150	0	166957
3173	174	0	166980
162	90	0	166826
2681	162	0	166980
3933	174	0	166980
2926	162	0	166980
4127	174	0	166980
2731	162	0	166980
4058	174	0	166980
2799	162	0	166980
4016	174	0	166980
2844	162	0	166980
3323	162	0	166980
624	174	0	166919
2907	162	0	166980
956	74	0	166975
3688	174	0	166980
357	162	0	166861
3497	162	0	166980
1434	74	0	166980
2594	174	0	166980
2829	162	0	166980
1281	66	0	166980
2686	174	0	166980
2893	162	0	166980
1432	1090	0	166980
1956	1090	0	166224
572	174	0	165235
1393	1090	0	165305
891	1090	0	164371
1063	1090	0	163467
168	162	0	162406
1779	1090	0	162556
1957	1090	0	161809
170	66	0	160748
162	174	0	160711
1515	66	0	160802
1249	162	0	160955
1651	1090	0	161082
1755	1090	0	160300
553	174	0	159306
2898	162	0	159640
4001	174	0	160178
2855	162	0	160504
3984	174	0	161040
2875	162	0	161369
4585	1090	0	162010
169	174	0	160950
1097	1090	0	160968
1530	1090	0	160146
1196	1090	0	159266
179	162	0	158207
1063	1090	0	158231
1388	1090	0	157384
2187	174	0	156677
166	66	0	156532
2635	1090	0	156928
4865	1090	0	156690
265	162	0	155646
4356	174	0	156247
3778	162	0	156734
161	66	0	156601
3860	174	0	157210
200	66	0	157071
