1	30	0
2	99	219
3	27	8330
4	80	717
5	13	5733
6	138	145
7	124	114
8	110	151
9	97	117
10	21	283
11	4	101
12	88	112
13	50	99
14	68	111
15	325	111
16	144	115
17	53	136
18	19	214
19	100	177
20	10	222
21	6	190
22	385	193
23	20	189
24	135	198
25	23	311
26	72	195
27	23	182
28	91	196
29	156	520
30	379	613
31	227	212
32	92	148
33	132	138
34	8	789
35	159	1191
36	57	1114
37	260	106
38	20	1237
39	127	1169
40	22	1183
41	110	135
42	61	273
43	43	490
44	8	1869
45	127	1249
46	131	793
47	91	371
48	132	517
49	320	283
50	121	1475
51	15	577
52	47	1012
53	57	111
54	157	1436
55	68	1474
56	79	115
57	98	115
58	86	115
59	285	1535
60	27	1114
61	83	267
62	185	116
63	358	1598
64	27	1077
65	277	345
66	43	1079
67	12	793
68	180	1603
69	87	2108
70	135	356
71	86	185
72	24	901
73	59	343
74	54	2125
75	35	113
76	3	113
77	13	465
78	360	280
79	207	1083
80	72	1079
81	219	46
82	6	1047
83	31	459
84	109	178
85	8	1323
86	19	2805
87	2	1688
88	132	1340
89	8	726
90	68	583
91	58	810
92	179	2074
93	190	179
94	29	1078
95	43	48
96	628	123
97	125	1078
98	110	2041
99	278	139
100	125	1185
101	66	795
102	114	292
103	16	550
104	80	344
105	258	1039
106	35	176
107	132	563
108	60	344
109	60	177
110	69	2261
111	5	1479
112	7	2064
113	189	1354
114	51	528
115	22	163
116	9	1110
117	254	1819
118	35	876
119	145	1334
120	35	168
121	3	1400
122	28	1377
123	36	413
124	97	190
125	17	1110
126	83	507
127	177	569
128	57	1484
129	6	598
130	147	172
131	34	593
132	18	1947
133	110	572
134	98	188
135	35	1331
136	16	1291
137	148	1344
138	57	170
139	102	1162
140	2	411
141	111	171
142	35	2027
143	279	2457
144	3	3299
145	120	3679
146	124	241
147	333	370
148	40	170
149	94	185
150	313	428
151	31	762
152	402	472
153	7	1117
154	102	59
155	152	58
156	33	57
157	98	785
158	118	1189
159	131	1032
160	14	243
161	22	1796
162	164	296
163	340	1022
164	49	170
165	260	928
166	231	173
167	139	173
168	91	168
169	20	1224
170	122	1327
171	5	909
172	168	424
173	10	960
174	191	1305
175	254	958
176	111	178
177	324	815
178	186	1167
179	103	1118
180	55	182
181	166	639
182	155	726
183	147	518
184	57	1461
185	196	1143
186	15	532
187	14	503
188	1	171
189	68	170
190	277	336
191	12	170
192	89	170
193	179	171
194	33	668
195	6	2249
196	170	501
197	54	260
198	33	1060
199	78	1511
200	34	1158
201	1	561
202	473	384
203	241	5615
204	93	1270
205	43	173
206	91	1686
207	87	1185
208	632	217
209	43	1159
210	67	74
211	88	58
212	19	58
213	12	76
214	99	170
215	8	1049
216	40	171
217	68	896
218	6	660
219	12	252
220	47	169
221	39	730
222	39	608
223	150	176
224	30	3395
225	298	1060
226	142	488
227	5	679
228	24	649
229	69	2941
230	536	738
231	26	198
232	130	5656
233	56	78
234	86	58
235	69	60
236	193	57
237	81	515
238	83	382
239	22	184
240	31	865
241	420	189
242	90	2581
243	163	3678
244	7	169
245	320	881
246	100	315
247	5	371
248	116	176
249	55	176
250	67	318
251	126	172
252	39	906
253	37	857
254	187	1512
255	50	168
256	14	637
257	196	1013
258	59	1031
259	122	1257
260	128	164
261	75	312
262	443	560
263	149	1116
264	98	60
265	33	58
266	56	697
267	30	657
268	55	170
269	10	563
270	93	840
271	82	867
272	79	804
273	340	424
274	152	1125
275	112	67
276	53	57
277	60	2517
278	308	173
279	217	773
280	325	1466
281	24	1452
282	29	2353
283	14	174
284	49	1468
285	114	170
286	74	594
287	357	175
288	79	1925
289	130	651
290	393	916
291	24	1162
292	28	58
293	113	473
294	241	176
295	31	1396
296	18	169
297	125	187
298	226	173
299	31	1354
300	17	172
301	175	170
302	69	452
303	220	1813
304	59	753
305	74	164
306	20	659
307	45	276
308	54	762
309	56	232
310	125	1031
311	44	3092
312	4	285
313	5	1574
314	3	329
315	17	164
316	51	162
317	136	510
318	173	218
319	211	634
320	263	550
321	26	164
322	19	283
323	66	1435
324	151	653
325	190	1712
326	24	1184
327	172	163
328	36	1135
329	24	1092
330	39	550
331	20	866
332	245	716
333	115	165
334	22	384
335	41	1575
336	112	321
337	99	1033
338	93	219
339	187	520
340	204	621
341	40	1715
342	48	2415
343	137	884
344	76	570
345	379	718
346	6	1247
347	52	162
348	21	580
349	26	163
350	10	426
351	268	1149
352	56	674
353	204	267
354	15	821
355	89	1258
356	36	1314
357	93	761
358	28	517
359	136	1098
360	9	508
361	107	755
362	26	248
363	59	644
364	46	768
365	11	262
366	69	3307
367	110	398
368	90	170
369	324	1939
370	69	673
371	116	164
372	142	434
373	98	2090
374	154	530
375	201	165
376	656	157
