1	30	0
2	99	1065
3	27	1661
4	80	1033
5	13	1056
6	138	1054
7	124	1055
8	110	1053
9	97	1054
10	21	1061
11	4	1047
12	88	1053
13	50	1054
14	68	1053
15	325	1057
16	144	1041
17	53	1053
18	19	1050
19	100	1053
20	10	1072
21	6	1085
22	385	1072
23	20	2072
24	135	1072
25	23	1072
26	72	27
27	23	1019
28	91	1042
29	156	1074
30	379	1073
31	227	2128
32	92	8326
33	132	1066
34	8	1072
35	159	1074
36	57	1073
37	260	1073
38	20	1074
39	127	1073
40	22	1074
41	110	1073
42	61	1074
43	43	1071
44	8	1036
45	127	1072
46	131	1079
47	91	1074
48	132	1108
49	320	1055
50	121	1055
51	15	1055
52	47	1055
53	57	1054
54	157	1052
55	68	1059
56	79	1045
57	98	1056
58	86	52
59	285	976
60	27	1055
61	83	1055
62	185	1052
63	358	1056
64	27	1054
65	277	1055
66	43	1055
67	12	1052
68	180	1194
69	87	1202
70	135	1073
71	86	1073
72	24	1071
73	59	1071
74	54	1073
75	35	1072
76	3	1085
77	13	32
78	360	1072
79	207	2129
80	72	2128
81	219	1073
82	6	1103
83	31	44
84	109	1537
85	8	1105
86	19	1086
87	2	1119
88	132	1065
89	8	1091
90	68	1079
91	58	1075
92	179	1075
93	190	1075
94	29	2065
95	43	1076
96	628	1054
97	125	3137
98	110	1076
99	278	1077
100	125	2107
101	66	1055
102	114	1054
103	16	1054
104	80	37
105	258	1051
106	35	1069
107	132	1070
108	60	1069
109	60	1069
110	69	1065
111	5	1069
112	7	1069
113	189	1070
114	51	27
115	22	3620
116	9	1089
117	254	41
118	35	1095
119	145	1084
120	35	1087
121	3	1112
122	28	1085
123	36	1085
124	97	1076
125	17	1075
126	83	2131
127	177	1075
128	57	1073
129	6	1088
130	147	1086
131	34	1072
132	18	1071
133	110	1076
134	98	1075
135	35	1073
136	16	1075
137	148	1074
138	57	2141
139	102	1073
140	2	1092
141	111	31
142	35	73
143	279	984
144	3	1050
145	120	33
146	124	2067
147	333	1076
148	40	1072
149	94	1073
150	313	1063
151	31	2139
152	402	1082
153	7	2127
154	102	2150
155	152	1069
156	33	1076
157	98	1077
158	118	1074
159	131	1074
160	14	1076
161	22	1082
162	164	1067
163	340	1080
164	49	1075
165	260	1107
166	231	1079
167	139	1075
168	91	1078
169	20	1074
170	122	1074
171	5	1087
172	168	1053
173	10	1054
174	191	30
175	254	1012
176	111	1054
177	324	1055
178	186	1053
179	103	1058
180	55	1076
181	166	1076
182	155	1080
183	147	4281
184	57	1078
185	196	1074
186	15	1038
187	14	1056
188	1	1070
189	68	33
190	277	1079
191	12	8705
192	89	1099
193	179	1071
194	33	1072
195	6	1099
196	170	1072
197	54	1072
198	33	1073
199	78	1074
200	34	1095
201	1	1122
202	473	1071
203	241	2075
204	93	3350
205	43	1072
206	91	1073
207	87	1072
208	632	1077
209	43	2807
210	67	1074
211	88	4911
212	19	1075
213	12	1074
214	99	1074
215	8	1088
216	40	1077
217	68	1076
218	6	1088
219	12	31
220	47	4681
221	39	1041
222	39	1006
223	150	1056
224	30	1056
225	298	1055
226	142	1069
227	5	1069
228	24	1055
229	69	1054
230	26	1054
231	130	5497
232	56	30
233	86	1012
234	69	1055
235	193	1052
236	81	1053
237	83	1054
238	22	1054
239	31	1060
240	420	1057
241	90	2079
242	163	1098
243	7	1100
244	320	1194
245	100	2133
246	5	1069
247	116	29
248	55	1058
249	67	1057
250	126	1145
251	39	1308
252	37	1075
253	187	1075
254	50	1071
255	14	1080
256	196	2393
257	59	1135
258	122	1080
259	128	1083
260	75	1077
261	443	1054
262	149	1085
263	98	1076
264	33	1080
265	56	1079
266	30	1079
267	55	1077
268	10	1076
269	93	1130
270	82	1075
271	79	1072
272	340	1054
273	112	2119
274	53	1076
275	60	1124
276	308	1074
277	217	2136
278	325	1074
279	24	2139
280	29	30
281	14	1060
282	49	1044
283	114	1076
284	74	31
285	357	1057
286	79	1073
287	130	1074
288	393	1042
289	24	2073
290	28	1076
291	113	1073
292	241	1073
293	31	1073
294	18	1073
295	125	1074
296	226	1074
297	31	1084
298	17	1076
299	175	1082
300	69	1074
301	220	1174
302	59	1074
303	74	1095
304	20	30
305	45	1043
306	54	1073
307	56	1073
308	125	1102
309	44	1073
310	4	1098
311	5	30
312	3	1058
313	17	31
314	51	1073
315	173	1073
316	211	1104
317	263	1072
318	26	1073
319	19	1074
320	66	1072
321	151	1073
322	190	1072
323	24	1073
324	172	1420
325	36	1071
326	24	31
327	39	1049
328	20	1073
329	245	1071
330	115	1073
331	22	1073
332	41	1074
333	112	1073
334	99	30
335	93	1044
336	187	1074
337	204	1075
338	40	1074
339	48	1073
340	137	1063
341	76	1063
342	379	1083
343	6	2461
344	52	3086
345	21	1072
346	26	2811
347	10	1924
348	268	1079
349	56	1078
350	204	1047
351	15	1074
352	89	1108
353	36	1074
354	93	33
355	28	1048
356	9	1092
357	107	34
358	26	1077
359	59	1078
360	46	1079
361	11	1077
362	69	1071
363	110	1076
364	90	1075
365	324	1073
366	69	1077
367	116	1077
368	142	1075
369	98	1073
370	154	1074
371	201	1124
372	656	1074
373	39	3077
374	162	1075
375	112	1075
376	115	1075
377	20	1073
378	44	1086
379	523	1075
380	94	1058
381	29	1127
382	113	1075
383	13	1085
384	19	1074
385	319	1075
386	115	1073
387	32	1073
388	28	26
389	15	1018
390	44	1073
391	35	1074
392	93	1074
393	118	1074
394	29	1100
395	119	1071
396	278	1045
397	48	2128
398	162	1074
399	4	1087
400	36	1073
401	39	1073
402	151	1074
403	91	1073
404	108	1073
405	113	1103
406	17	30
407	63	1048
408	96	7495
409	13	102
410	200	1071
411	33	1096
412	58	1069
413	92	1092
414	84	1105
415	333	1074
416	43	1072
417	159	1073
418	344	1065
419	24	2146
420	11	43
421	36	993
422	48	1031
423	330	1081
424	74	1071
425	101	1072
426	88	1075
427	23	1075
428	112	1073
429	30	1073
430	10	1069
431	376	1062
432	105	2072
433	44	1073
434	164	1072
435	18	1072
436	59	1072
437	97	1071
438	11	1078
439	101	1076
440	49	1074
441	185	1116
442	29	3266
443	164	1086
444	265	1073
445	12	1074
446	84	1067
447	52	1075
448	98	1074
449	7	1086
450	703	1075
451	82	3073
452	30	1043
453	96	1073
454	357	1044
455	24	2130
456	9	1074
457	12	1074
458	20	1043
459	60	1076
460	181	1070
461	39	1460
462	158	1073
463	192	1097
464	381	1074
465	9	2133
466	16	30
467	108	1043
468	209	1073
469	123	1073
470	523	1074
471	123	3130
472	66	1073
473	77	1073
474	10	1073
475	23	1083
476	49	1074
477	103	1073
478	98	1074
479	44	1074
480	50	1077
481	57	1073
482	62	1075
483	29	1073
484	15	1074
485	6	1086
486	153	1032
487	63	1078
488	1	1089
489	168	30
490	30	1071
491	242	1073
492	11	1098
493	4	1085
494	36	1071
495	245	1072
496	22	1072
497	62	1071
498	151	1073
499	78	1073
500	185	1103
501	92	1090
502	21	1073
503	74	1073
504	183	29
505	298	1041
506	19	1073
507	35	1073
508	329	1098
509	177	2140
510	40	1091
511	18	1072
512	11	1127
513	171	1073
514	451	2158
515	17	2096
516	16	1074
517	123	1106
518	27	1072
519	2	1084
520	13	1054
521	4	1075
522	122	29
523	16	1015
524	45	1056
525	22	1057
526	31	1037
527	46	1054
528	2	1064
529	51	29
530	169	1054
531	49	1054
532	102	1055
533	31	1055
534	51	1071
535	68	1075
536	130	1073
537	107	1072
538	432	1072
539	263	2065
540	8	1072
541	121	1071
542	123	1073
543	6	1083
544	282	1071
545	126	1159
546	34	1070
547	75	1061
548	20	1073
549	69	1072
550	150	1073
551	1	1083
552	63	1071
553	63	1071
